line_id,entry_id,period,voucher_type,voucher_subtype,line_no,posting_date,created_at,user,account,account_number,account_name,root_type,debit,credit,party_type,party,against,cost_center,remarks,company
29be1ee1ed,ACC-SINV-2025-00330,P2,Sales Invoice,Sales Invoice,2,2025-07-28,2025-07-28 08:41:09.376771,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,705.54,,,Ferrous Works,Warehouse - MTC,Customer order Ferrous Works Jul 2025,Meridian Trading Co.
773f2bf047,ACC-SINV-2025-00330,P2,Sales Invoice,Sales Invoice,3,2025-07-28,2025-07-28 08:41:09.376771,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,2831.37,0.0,Customer,Ferrous Works,"4130 - Freight Income - MTC,4110 - Sales - MTC",,Customer order Ferrous Works Jul 2025,Meridian Trading Co.
ea274791af,ACC-SINV-2025-00330,P2,Sales Invoice,Sales Invoice,4,2025-07-28,2025-07-28 08:41:09.376771,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,160.27,,,Ferrous Works,Admin - MTC,Customer order Ferrous Works Jul 2025,Meridian Trading Co.
fed97245e1,ACC-SINV-2025-00330,P2,Sales Invoice,Sales Invoice,5,2025-07-28,2025-07-28 08:41:09.376771,ar.clerk@meridian.example,4130 - Freight Income - MTC,4130,Freight Income,Income,0.0,1760.0,,,Ferrous Works,Admin - MTC,Customer order Ferrous Works Jul 2025,Meridian Trading Co.
4d0105d783,ACC-SINV-2025-00373,P2,Sales Invoice,Sales Invoice,1,2025-07-28,2025-07-28 11:31:10.469026,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,86.19,,,Galehouse Media,Admin - MTC,Customer order Galehouse Media Jul 2025,Meridian Trading Co.
5c16740f37,ACC-SINV-2025-00373,P2,Sales Invoice,Sales Invoice,2,2025-07-28,2025-07-28 11:31:10.469026,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,729.84,,,Galehouse Media,Warehouse - MTC,Customer order Galehouse Media Jul 2025,Meridian Trading Co.
9c89e80f6b,ACC-SINV-2025-00373,P2,Sales Invoice,Sales Invoice,3,2025-07-28,2025-07-28 11:31:10.469026,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,706.65,,,Galehouse Media,Sales Ops - MTC,Customer order Galehouse Media Jul 2025,Meridian Trading Co.
a34eaae5ba,ACC-SINV-2025-00373,P2,Sales Invoice,Sales Invoice,4,2025-07-28,2025-07-28 11:31:10.469026,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,1522.68,0.0,Customer,Galehouse Media,4110 - Sales - MTC,,Customer order Galehouse Media Jul 2025,Meridian Trading Co.
55d047b271,ACC-PAY-2025-00407,P2,Payment Entry,Payment Entry,1,2025-07-29,2025-07-29 09:04:04.462066,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,3207.27,Customer,Cascade Outfitters,1210 - Primary Checking - MTC,,Amount USD 3207.27 received from Cascade Outfitters | Transaction reference no ACH-25-00318 dated 2025-07-29 | Amount USD 3207.27 adjusted against Sales Invoice ACC-SINV-2025-00318,Meridian Trading Co.
849fa68785,ACC-PAY-2025-00407,P2,Payment Entry,Payment Entry,2,2025-07-29,2025-07-29 09:04:04.462066,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,3207.27,0.0,,,Cascade Outfitters,,Amount USD 3207.27 received from Cascade Outfitters | Transaction reference no ACH-25-00318 dated 2025-07-29 | Amount USD 3207.27 adjusted against Sales Invoice ACC-SINV-2025-00318,Meridian Trading Co.
a23b2ee607,ACC-PAY-2025-00430,P2,Payment Entry,Payment Entry,1,2025-07-29,2025-07-29 16:15:21.831754,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,13483.64,0.0,Supplier,Stateside Insurance,1210 - Primary Checking - MTC,,Amount USD 13483.64 paid to Stateside Insurance | Transaction reference no ACH-25-00175 dated 2025-07-29 | Amount USD 13483.64 adjusted against Purchase Invoice ACC-PINV-2025-00175,Meridian Trading Co.
eddcdf75fb,ACC-PAY-2025-00430,P2,Payment Entry,Payment Entry,2,2025-07-29,2025-07-29 16:15:21.831754,ap.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,0.0,13483.64,,,Stateside Insurance,,Amount USD 13483.64 paid to Stateside Insurance | Transaction reference no ACH-25-00175 dated 2025-07-29 | Amount USD 13483.64 adjusted against Purchase Invoice ACC-PINV-2025-00175,Meridian Trading Co.
63798efcf0,ACC-PINV-2025-00199,P2,Purchase Invoice,Purchase Invoice,1,2025-07-29,2025-07-29 08:45:27.494627,ap.clerk@meridian.example,5230 - IT and Software Expenses - MTC,5230,IT and Software Expenses,Expense,14364.19,0.0,,,Cobalt IT Services,Admin - MTC,Cobalt IT Services July 2025 billing,Meridian Trading Co.
8a7b75d9b1,ACC-PINV-2025-00199,P2,Purchase Invoice,Purchase Invoice,2,2025-07-29,2025-07-29 08:45:27.494627,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,14364.19,Supplier,Cobalt IT Services,5230 - IT and Software Expenses - MTC,,Cobalt IT Services July 2025 billing,Meridian Trading Co.
ac8e97b3e3,ACC-PINV-2025-00210,P2,Purchase Invoice,Purchase Invoice,1,2025-07-29,2025-07-29 14:29:12.014274,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,2618.3,Supplier,Sterling Equipment Leasing,"5227 - Equipment Lease Expense - MTC,5209 - Office Rent - MTC",,Sterling Equipment Leasing July 2025 billing,Meridian Trading Co.
b2de41d79e,ACC-PINV-2025-00210,P2,Purchase Invoice,Purchase Invoice,2,2025-07-29,2025-07-29 14:29:12.014274,ap.clerk@meridian.example,5227 - Equipment Lease Expense - MTC,5227,Equipment Lease Expense,Expense,1427.77,0.0,,,Sterling Equipment Leasing,Admin - MTC,Sterling Equipment Leasing July 2025 billing,Meridian Trading Co.
f681abd2b0,ACC-PINV-2025-00210,P2,Purchase Invoice,Purchase Invoice,3,2025-07-29,2025-07-29 14:29:12.014274,ap.clerk@meridian.example,5209 - Office Rent - MTC,5209,Office Rent,Expense,1190.53,0.0,,,Sterling Equipment Leasing,Admin - MTC,Sterling Equipment Leasing July 2025 billing,Meridian Trading Co.
026ed42ff9,ACC-SINV-2025-00352,P2,Sales Invoice,Sales Invoice,1,2025-07-29,2025-07-29 15:52:06.760862,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,62.02,,,Pactrail Sports,Admin - MTC,Customer order Pactrail Sports Jul 2025,Meridian Trading Co.
50f15977f3,ACC-SINV-2025-00352,P2,Sales Invoice,Sales Invoice,2,2025-07-29,2025-07-29 15:52:06.760862,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,1095.67,0.0,Customer,Pactrail Sports,"4110 - Sales - MTC,4130 - Freight Income - MTC",,Customer order Pactrail Sports Jul 2025,Meridian Trading Co.
7096e57110,ACC-SINV-2025-00352,P2,Sales Invoice,Sales Invoice,3,2025-07-29,2025-07-29 15:52:06.760862,ar.clerk@meridian.example,4130 - Freight Income - MTC,4130,Freight Income,Income,0.0,532.38,,,Pactrail Sports,Admin - MTC,Customer order Pactrail Sports Jul 2025,Meridian Trading Co.
c3c0efd9da,ACC-SINV-2025-00352,P2,Sales Invoice,Sales Invoice,4,2025-07-29,2025-07-29 15:52:06.760862,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,213.5,,,Pactrail Sports,Warehouse - MTC,Customer order Pactrail Sports Jul 2025,Meridian Trading Co.
d4ec2570ea,ACC-SINV-2025-00352,P2,Sales Invoice,Sales Invoice,5,2025-07-29,2025-07-29 15:52:06.760862,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,287.77,,,Pactrail Sports,Sales Ops - MTC,Customer order Pactrail Sports Jul 2025,Meridian Trading Co.
70f68f517a,ACC-SINV-2025-00364,P2,Sales Invoice,Sales Invoice,1,2025-07-29,2025-07-29 17:01:05.081927,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,973.2,,,Galehouse Media,Sales Ops - MTC,Customer order Galehouse Media Jul 2025,Meridian Trading Co.
8c324a8e79,ACC-SINV-2025-00364,P2,Sales Invoice,Sales Invoice,2,2025-07-29,2025-07-29 17:01:05.081927,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,1031.59,0.0,Customer,Galehouse Media,4110 - Sales - MTC,,Customer order Galehouse Media Jul 2025,Meridian Trading Co.
bc50d14c81,ACC-SINV-2025-00364,P2,Sales Invoice,Sales Invoice,3,2025-07-29,2025-07-29 17:01:05.081927,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,58.39,,,Galehouse Media,Admin - MTC,Customer order Galehouse Media Jul 2025,Meridian Trading Co.
99afb340d6,ACC-JV-2025-00064,P2,Journal Entry,Journal Entry,1,2025-07-30,2025-07-30 09:49:14.860064,controller@meridian.example,5217 - Utility Expenses - MTC,5217,Utility Expenses,Expense,2404.98,0.0,,,5208 - Office Maintenance Expenses - MTC,Admin - MTC,,Meridian Trading Co.
b5ea48bd63,ACC-JV-2025-00064,P2,Journal Entry,Journal Entry,2,2025-07-30,2025-07-30 09:49:14.860064,controller@meridian.example,5208 - Office Maintenance Expenses - MTC,5208,Office Maintenance Expenses,Expense,0.0,2404.98,,,5217 - Utility Expenses - MTC,Admin - MTC,,Meridian Trading Co.
1ed3fe92ab,ACC-PAY-2025-00384,P2,Payment Entry,Payment Entry,1,2025-07-30,2025-07-30 16:09:31.596596,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,5443.02,0.0,,,Kestrel Foods,,Amount USD 5443.02 received from Kestrel Foods | Transaction reference no ACH-25-00292 dated 2025-07-30 | Amount USD 5443.02 adjusted against Sales Invoice ACC-SINV-2025-00292,Meridian Trading Co.
83f8fc7f62,ACC-PAY-2025-00384,P2,Payment Entry,Payment Entry,2,2025-07-30,2025-07-30 16:09:31.596596,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,5443.02,Customer,Kestrel Foods,1210 - Primary Checking - MTC,,Amount USD 5443.02 received from Kestrel Foods | Transaction reference no ACH-25-00292 dated 2025-07-30 | Amount USD 5443.02 adjusted against Sales Invoice ACC-SINV-2025-00292,Meridian Trading Co.
12f9ed2e08,ACC-PAY-2025-00446,P2,Payment Entry,Payment Entry,1,2025-07-30,2025-07-30 10:03:02.977832,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,508.48,Customer,Redcedar Builders,1210 - Primary Checking - MTC,,Amount USD 508.48 received from Redcedar Builders | Transaction reference no ACH-25-00332 dated 2025-07-30 | Amount USD 508.48 adjusted against Sales Invoice ACC-SINV-2025-00332,Meridian Trading Co.
e2536ba69f,ACC-PAY-2025-00446,P2,Payment Entry,Payment Entry,2,2025-07-30,2025-07-30 10:03:02.977832,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,508.48,0.0,,,Redcedar Builders,,Amount USD 508.48 received from Redcedar Builders | Transaction reference no ACH-25-00332 dated 2025-07-30 | Amount USD 508.48 adjusted against Sales Invoice ACC-SINV-2025-00332,Meridian Trading Co.
a1372c9326,ACC-PAY-2025-00450,P2,Payment Entry,Payment Entry,1,2025-07-30,2025-07-30 18:01:53.668535,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,3795.45,Customer,Pactrail Sports,1210 - Primary Checking - MTC,,Amount USD 3795.45 received from Pactrail Sports | Transaction reference no ACH-25-00336 dated 2025-07-30 | Amount USD 3795.45 adjusted against Sales Invoice ACC-SINV-2025-00336,Meridian Trading Co.
e67ad5c652,ACC-PAY-2025-00450,P2,Payment Entry,Payment Entry,2,2025-07-30,2025-07-30 18:01:53.668535,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,3795.45,0.0,,,Pactrail Sports,,Amount USD 3795.45 received from Pactrail Sports | Transaction reference no ACH-25-00336 dated 2025-07-30 | Amount USD 3795.45 adjusted against Sales Invoice ACC-SINV-2025-00336,Meridian Trading Co.
3e1908a6ec,ACC-PAY-2025-00465,P2,Payment Entry,Payment Entry,1,2025-07-30,2025-07-30 10:40:19.014890,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,2328.63,0.0,,,Galehouse Media,,Amount USD 2328.63 received from Galehouse Media | Transaction reference no ACH-25-00355 dated 2025-07-30 | Amount USD 2328.63 adjusted against Sales Invoice ACC-SINV-2025-00355,Meridian Trading Co.
ea0c77f017,ACC-PAY-2025-00465,P2,Payment Entry,Payment Entry,2,2025-07-30,2025-07-30 10:40:19.014890,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,2328.63,Customer,Galehouse Media,1210 - Primary Checking - MTC,,Amount USD 2328.63 received from Galehouse Media | Transaction reference no ACH-25-00355 dated 2025-07-30 | Amount USD 2328.63 adjusted against Sales Invoice ACC-SINV-2025-00355,Meridian Trading Co.
30d7a2699a,ACC-PAY-2025-00484,P2,Payment Entry,Payment Entry,1,2025-07-30,2025-07-30 16:24:29.674749,ap.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,0.0,9815.28,,,Orchard Wholesale,,Amount USD 9815.28 paid to Orchard Wholesale | Transaction reference no ACH-25-00189 dated 2025-07-30 | Amount USD 9815.28 adjusted against Purchase Invoice ACC-PINV-2025-00189,Meridian Trading Co.
bf55ae3d60,ACC-PAY-2025-00484,P2,Payment Entry,Payment Entry,2,2025-07-30,2025-07-30 16:24:29.674749,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,9815.28,0.0,Supplier,Orchard Wholesale,1210 - Primary Checking - MTC,,Amount USD 9815.28 paid to Orchard Wholesale | Transaction reference no ACH-25-00189 dated 2025-07-30 | Amount USD 9815.28 adjusted against Purchase Invoice ACC-PINV-2025-00189,Meridian Trading Co.
7d6b3fd1d7,ACC-PINV-2025-00208,P2,Purchase Invoice,Purchase Invoice,1,2025-07-30,2025-07-30 18:27:26.172855,ap.clerk@meridian.example,5207 - Marketing Expenses - MTC,5207,Marketing Expenses,Expense,5597.18,0.0,,,Quill Marketing Group,Admin - MTC,Quill Marketing Group July 2025 billing,Meridian Trading Co.
c749fba4c1,ACC-PINV-2025-00208,P2,Purchase Invoice,Purchase Invoice,2,2025-07-30,2025-07-30 18:27:26.172855,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,5597.18,Supplier,Quill Marketing Group,5207 - Marketing Expenses - MTC,,Quill Marketing Group July 2025 billing,Meridian Trading Co.
1053f37e5e,ACC-SINV-2025-00353,P2,Sales Invoice,Sales Invoice,1,2025-07-30,2025-07-30 14:18:12.107367,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,767.58,,,Cascade Outfitters,Warehouse - MTC,Customer order Cascade Outfitters Jul 2025,Meridian Trading Co.
1748b6fb22,ACC-SINV-2025-00353,P2,Sales Invoice,Sales Invoice,2,2025-07-30,2025-07-30 14:18:12.107367,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,3311.98,0.0,Customer,Cascade Outfitters,"4110 - Sales - MTC,4130 - Freight Income - MTC",,Customer order Cascade Outfitters Jul 2025,Meridian Trading Co.
61dd6cc588,ACC-SINV-2025-00353,P2,Sales Invoice,Sales Invoice,3,2025-07-30,2025-07-30 14:18:12.107367,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,187.47,,,Cascade Outfitters,Admin - MTC,Customer order Cascade Outfitters Jul 2025,Meridian Trading Co.
ab4ad5cc09,ACC-SINV-2025-00353,P2,Sales Invoice,Sales Invoice,4,2025-07-30,2025-07-30 14:18:12.107367,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,1400.15,,,Cascade Outfitters,Sales Ops - MTC,Customer order Cascade Outfitters Jul 2025,Meridian Trading Co.
d91eea7f6c,ACC-SINV-2025-00353,P2,Sales Invoice,Sales Invoice,5,2025-07-30,2025-07-30 14:18:12.107367,ar.clerk@meridian.example,4130 - Freight Income - MTC,4130,Freight Income,Income,0.0,956.78,,,Cascade Outfitters,Admin - MTC,Customer order Cascade Outfitters Jul 2025,Meridian Trading Co.
4c8fd5d588,ACC-JV-2025-00059,P2,Journal Entry,Journal Entry,1,2025-07-31,2025-08-01 03:17:34.312502,batch.bot@meridian.example,2320 - Tax Withholding Payable - MTC,2320,Tax Withholding Payable,Liability,0.0,12958.72,,,5213 - Salary - MTC,Admin - MTC,,Meridian Trading Co.
53973e181d,ACC-JV-2025-00059,P2,Journal Entry,Journal Entry,2,2025-07-31,2025-08-01 03:17:34.312502,batch.bot@meridian.example,5213 - Salary - MTC,5213,Salary,Expense,15854.45,0.0,,,"2120 - Payroll Payable - MTC, 2320 - Tax Withholding Payable - MTC",Warehouse - MTC,,Meridian Trading Co.
8d053b053e,ACC-JV-2025-00059,P2,Journal Entry,Journal Entry,3,2025-07-31,2025-08-01 03:17:34.312502,batch.bot@meridian.example,2120 - Payroll Payable - MTC,2120,Payroll Payable,Liability,0.0,44892.69,,,5213 - Salary - MTC,Admin - MTC,,Meridian Trading Co.
bb01f95855,ACC-JV-2025-00059,P2,Journal Entry,Journal Entry,4,2025-07-31,2025-08-01 03:17:34.312502,batch.bot@meridian.example,5213 - Salary - MTC,5213,Salary,Expense,21658.42,0.0,,,"2120 - Payroll Payable - MTC, 2320 - Tax Withholding Payable - MTC",Sales Ops - MTC,,Meridian Trading Co.
e03134fc0c,ACC-JV-2025-00059,P2,Journal Entry,Journal Entry,5,2025-07-31,2025-08-01 03:17:34.312502,batch.bot@meridian.example,5213 - Salary - MTC,5213,Salary,Expense,20338.54,0.0,,,"2120 - Payroll Payable - MTC, 2320 - Tax Withholding Payable - MTC",Admin - MTC,,Meridian Trading Co.
095107d6dc,ACC-JV-2025-00061,P2,Journal Entry,Depreciation Entry,1,2025-07-31,2025-08-01 01:13:42.426751,batch.bot@meridian.example,5203 - Depreciation - MTC,5203,Depreciation,Expense,1258.34,0.0,,,1780 - Accumulated Depreciation - MTC,Admin - MTC,,Meridian Trading Co.
7715cb0038,ACC-JV-2025-00061,P2,Journal Entry,Depreciation Entry,2,2025-07-31,2025-08-01 01:13:42.426751,batch.bot@meridian.example,1780 - Accumulated Depreciation - MTC,1780,Accumulated Depreciation,Asset,0.0,3416.67,,,5203 - Depreciation - MTC,Admin - MTC,,Meridian Trading Co.
909e817c8b,ACC-JV-2025-00061,P2,Journal Entry,Depreciation Entry,3,2025-07-31,2025-08-01 01:13:42.426751,batch.bot@meridian.example,5203 - Depreciation - MTC,5203,Depreciation,Expense,2158.33,0.0,,,1780 - Accumulated Depreciation - MTC,Warehouse - MTC,,Meridian Trading Co.
57c4754028,ACC-JV-2025-00062,P2,Journal Entry,Journal Entry,1,2025-07-31,2025-08-01 01:36:37.307730,batch.bot@meridian.example,5228 - Insurance Expense - MTC,5228,Insurance Expense,Expense,1450.0,0.0,,,1660 - Prepaid Expenses - MTC,Admin - MTC,,Meridian Trading Co.
7b86badcc3,ACC-JV-2025-00062,P2,Journal Entry,Journal Entry,2,2025-07-31,2025-08-01 01:36:37.307730,batch.bot@meridian.example,1660 - Prepaid Expenses - MTC,1660,Prepaid Expenses,Asset,0.0,1450.0,,,5228 - Insurance Expense - MTC,Admin - MTC,,Meridian Trading Co.
10b4fdd24e,ACC-JV-2025-00063,P2,Journal Entry,Journal Entry,1,2025-07-31,2025-07-31 15:04:22.878995,controller@meridian.example,5215 - Telephone Expenses - MTC,5215,Telephone Expenses,Expense,441.13,0.0,,,"5215 - Telephone Expenses - MTC, 5209 - Office Rent - MTC, 5217 - Utility Expenses - MTC",Warehouse - MTC,,Meridian Trading Co.
1267e12c82,ACC-JV-2025-00063,P2,Journal Entry,Journal Entry,2,2025-07-31,2025-07-31 15:04:22.878995,controller@meridian.example,5217 - Utility Expenses - MTC,5217,Utility Expenses,Expense,0.0,2466.47,,,"5215 - Telephone Expenses - MTC, 5209 - Office Rent - MTC, 5217 - Utility Expenses - MTC",Admin - MTC,,Meridian Trading Co.
1a87d77844,ACC-JV-2025-00063,P2,Journal Entry,Journal Entry,3,2025-07-31,2025-07-31 15:04:22.878995,controller@meridian.example,5215 - Telephone Expenses - MTC,5215,Telephone Expenses,Expense,567.17,0.0,,,"5215 - Telephone Expenses - MTC, 5209 - Office Rent - MTC, 5217 - Utility Expenses - MTC",Sales Ops - MTC,,Meridian Trading Co.
231261815a,ACC-JV-2025-00063,P2,Journal Entry,Journal Entry,4,2025-07-31,2025-07-31 15:04:22.878995,controller@meridian.example,5217 - Utility Expenses - MTC,5217,Utility Expenses,Expense,1079.08,0.0,,,"5215 - Telephone Expenses - MTC, 5209 - Office Rent - MTC, 5217 - Utility Expenses - MTC",Warehouse - MTC,,Meridian Trading Co.
3aa3d85ec3,ACC-JV-2025-00063,P2,Journal Entry,Journal Entry,5,2025-07-31,2025-07-31 15:04:22.878995,controller@meridian.example,5209 - Office Rent - MTC,5209,Office Rent,Expense,0.0,7208.07,,,"5215 - Telephone Expenses - MTC, 5209 - Office Rent - MTC, 5217 - Utility Expenses - MTC",Admin - MTC,,Meridian Trading Co.
6e373746c4,ACC-JV-2025-00063,P2,Journal Entry,Journal Entry,6,2025-07-31,2025-07-31 15:04:22.878995,controller@meridian.example,5217 - Utility Expenses - MTC,5217,Utility Expenses,Expense,1387.39,0.0,,,"5215 - Telephone Expenses - MTC, 5209 - Office Rent - MTC, 5217 - Utility Expenses - MTC",Sales Ops - MTC,,Meridian Trading Co.
9a00e0ce9c,ACC-JV-2025-00063,P2,Journal Entry,Journal Entry,7,2025-07-31,2025-07-31 15:04:22.878995,controller@meridian.example,5209 - Office Rent - MTC,5209,Office Rent,Expense,3153.53,0.0,,,"5215 - Telephone Expenses - MTC, 5209 - Office Rent - MTC, 5217 - Utility Expenses - MTC",Warehouse - MTC,,Meridian Trading Co.
b4c1ced103,ACC-JV-2025-00063,P2,Journal Entry,Journal Entry,8,2025-07-31,2025-07-31 15:04:22.878995,controller@meridian.example,5215 - Telephone Expenses - MTC,5215,Telephone Expenses,Expense,0.0,1008.3,,,"5215 - Telephone Expenses - MTC, 5209 - Office Rent - MTC, 5217 - Utility Expenses - MTC",Admin - MTC,,Meridian Trading Co.
fac3d37769,ACC-JV-2025-00063,P2,Journal Entry,Journal Entry,9,2025-07-31,2025-07-31 15:04:22.878995,controller@meridian.example,5209 - Office Rent - MTC,5209,Office Rent,Expense,4054.54,0.0,,,"5215 - Telephone Expenses - MTC, 5209 - Office Rent - MTC, 5217 - Utility Expenses - MTC",Sales Ops - MTC,,Meridian Trading Co.
064dc9be0c,ACC-SINV-2025-00341,P2,Sales Invoice,Sales Invoice,1,2025-07-31,2025-07-31 08:28:46.208551,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,1696.49,0.0,Customer,Northwind Retail,4110 - Sales - MTC,,Customer order Northwind Retail Jul 2025,Meridian Trading Co.
2d4e84d4b8,ACC-SINV-2025-00341,P2,Sales Invoice,Sales Invoice,2,2025-07-31,2025-07-31 08:28:46.208551,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,96.03,,,Northwind Retail,Admin - MTC,Customer order Northwind Retail Jul 2025,Meridian Trading Co.
9c42280b4f,ACC-SINV-2025-00341,P2,Sales Invoice,Sales Invoice,3,2025-07-31,2025-07-31 08:28:46.208551,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,1600.46,,,Northwind Retail,Sales Ops - MTC,Customer order Northwind Retail Jul 2025,Meridian Trading Co.
102603500e,ACC-SINV-2025-00357,P2,Sales Invoice,Sales Invoice,1,2025-07-31,2025-07-31 17:25:38.535447,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,136.51,,,Pactrail Sports,Warehouse - MTC,Customer order Pactrail Sports Jul 2025,Meridian Trading Co.
3c40d4ef52,ACC-SINV-2025-00357,P2,Sales Invoice,Sales Invoice,2,2025-07-31,2025-07-31 17:25:38.535447,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,1223.43,0.0,Customer,Pactrail Sports,4110 - Sales - MTC,,Customer order Pactrail Sports Jul 2025,Meridian Trading Co.
5c843ff8c1,ACC-SINV-2025-00357,P2,Sales Invoice,Sales Invoice,3,2025-07-31,2025-07-31 17:25:38.535447,ar.clerk@meridian.example,ST 6% - MTC,,ST 6%,Liability,0.0,69.25,,,Pactrail Sports,Admin - MTC,Customer order Pactrail Sports Jul 2025,Meridian Trading Co.
9c4332dd07,ACC-SINV-2025-00357,P2,Sales Invoice,Sales Invoice,4,2025-07-31,2025-07-31 17:25:38.535447,ar.clerk@meridian.example,4110 - Sales - MTC,4110,Sales,Income,0.0,1017.67,,,Pactrail Sports,Sales Ops - MTC,Customer order Pactrail Sports Jul 2025,Meridian Trading Co.
202156a3b2,ACC-PAY-2025-00451,P2,Payment Entry,Payment Entry,1,2025-08-01,2025-08-01 13:22:09.970795,ar.clerk@meridian.example,1310 - Debtors - MTC,1310,Debtors,Asset,0.0,2216.66,Customer,Marlowe Interiors,1210 - Primary Checking - MTC,,Amount USD 2216.66 received from Marlowe Interiors | Transaction reference no ACH-25-00339 dated 2025-08-01 | Amount USD 2216.66 adjusted against Sales Invoice ACC-SINV-2025-00339,Meridian Trading Co.
9c91dcba5f,ACC-PAY-2025-00451,P2,Payment Entry,Payment Entry,2,2025-08-01,2025-08-01 13:22:09.970795,ar.clerk@meridian.example,1210 - Primary Checking - MTC,1210,Primary Checking,Asset,2216.66,0.0,,,Marlowe Interiors,,Amount USD 2216.66 received from Marlowe Interiors | Transaction reference no ACH-25-00339 dated 2025-08-01 | Amount USD 2216.66 adjusted against Sales Invoice ACC-SINV-2025-00339,Meridian Trading Co.
541c7d547a,ACC-PINV-2025-00219,P2,Purchase Invoice,Purchase Invoice,1,2025-08-01,2025-08-01 18:29:03.869058,ap.clerk@meridian.example,5111 - Cost of Goods Sold - MTC,5111,Cost of Goods Sold,Expense,4426.36,0.0,,,Vulcan Materials Co,Warehouse - MTC,Vulcan Materials Co August 2025 billing,Meridian Trading Co.
ae48612203,ACC-PINV-2025-00219,P2,Purchase Invoice,Purchase Invoice,2,2025-08-01,2025-08-01 18:29:03.869058,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,4426.36,Supplier,Vulcan Materials Co,5111 - Cost of Goods Sold - MTC,,Vulcan Materials Co August 2025 billing,Meridian Trading Co.
1cf1f4a79e,ACC-PINV-2025-00223,P2,Purchase Invoice,Purchase Invoice,1,2025-08-01,2025-08-01 15:45:52.794358,ap.clerk@meridian.example,2110 - Creditors - MTC,2110,Creditors,Liability,0.0,4929.89,Supplier,Beacon Freight,"5205 - Freight and Forwarding Charges - MTC,5216 - Travel Expenses - MTC",,Beacon Freight August 2025 billing,Meridian Trading Co.
8b5c52d9dd,ACC-PINV-2025-00223,P2,Purchase Invoice,Purchase Invoice,2,2025-08-01,2025-08-01 15:45:52.794358,ap.clerk@meridian.example,5205 - Freight and Forwarding Charges - MTC,5205,Freight and Forwarding Charges,Expense,3334.26,0.0,,,Beacon Freight,Admin - MTC,Beacon Freight August 2025 billing,Meridian Trading Co.
